row_index,source_name,true_label,pred_label,confidence,period,amplitude,ra_deg,dec_deg,simbad_id,simbad_otype,vsx_name,vsx_type,vsx_period,asassn_name,asassn_type,asassn_period,asassn_amp,gcvs_name,gcvs_type,gcvs_period,pred_broad,true_broad,vsx_broad,asassn_broad,simbad_broad,n_confirm_pred,n_confirm_true,final_verdict
494255,ASASSN-V J063626.62-212657.7,EW,RRC,0.956453,0.276357047823435,0.5449999999999999,99.110917,-21.449361,ATO J099.1109-21.4494,RR*,PS1-3PI J063626.63-212657.8,RRC,0.216009,J063626.62-212657.7,EW,0.5527004,0.38,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
454629,ZTFJ184549.62+533927.7,EW,RRC,0.956437,0.4077577771869197,0.5479999999999983,281.45675,53.657694,ATO J281.4567+53.6577,RR*,ZTF J184549.62+533927.7,EW,0.8155162,,,,,,,,RR,EB,EB,,RR,1,1,CONFLICTING
187420,ASASSN-V_J231218.09+472009.8,ROT,SR,0.956398,47.1431661921709,1.619,348.075375,47.336056,ZTF J231218.09+472009.8,LP*,ASASSN-V J231218.10+472009.9,ROT,48.03,J231218.09+472009.8,ROT,48.03211,0.2,,,,LPV,ROT,ROT,ROT,LPV,1,2,CONFLICTING
700876,ASASSN-V J211400.31+405104.6,DSCT,EW,0.956254,0.2379306066073719,0.254999999999999,318.501292,40.851278,ATO J318.5004+40.8505,EB*,ZTF J211400.11+405102.0,EW,0.2774528,J211400.31+405104.6,HADS,0.1387296,0.21,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
708111,ASASSN-V J222930.17+371437.8,DSCT,EW,0.956216,0.1339115731220938,0.18700000000000117,337.375708,37.243833,ATO J337.3740+37.2440,EB*,,,,J222930.17+371437.8,DSCT,0.133912,0.1,,,,EB,DSCT,,DSCT,EB,1,1,CONFLICTING
559365,ASASSN-V J185824.67+513429.2,EW,RRC,0.955895,0.3175211078242665,0.7269999999999985,284.602792,51.574778,ATO J284.6028+51.5747,RR*,PS1-3PI J185824.69+513429.0,RRC,0.317525,J185824.67+513429.2,EW,0.6350394,0.5,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
379671,ASASSN-V J183006.03+485024.3,EW,RRC,0.955785,0.343197098723502,0.4659999999999993,277.525125,48.840083,ATO J277.5251+48.8400,RR*,GSC 03534-00079,RRC,0.3432,J183006.03+485024.3,EW,0.6863976,0.4,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
18169,ASASSN-V J052503.05+050152.2,RRC,EW,0.95559,0.3909431931323055,0.38599999999999923,81.262708,5.031167,CRTS J052503.0+050152,EB*,CSS_J052503.0+050152,EW,0.7818883,J052503.05+050152.2,RRC,0.3909549,0.2,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
668,ASASSN-V J122301.27+505934.5,RRC,EW,0.955586,0.337064806413793,0.2840000000000007,185.755292,50.992917,ATO J185.7549+50.9928,EB*,ZTF J122301.17+505934.2,EW,0.4024526,J122301.27+505934.5,RRC,0.2012256,0.19,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
229410,ASASSN-V J202127.20+734540.7,ROT,SR,0.955511,48.65738583569054,0.6480000000000015,305.363333,73.761306,ZTF J202127.17+734541.1,LP*,ASASSN-V J202127.18+734541.2,ROT,48.5,J202127.20+734540.7,ROT,48.495815,0.24,,,,LPV,ROT,ROT,ROT,LPV,1,2,CONFLICTING
273331,ASASSN-V J201451.59+510548.3,CEP,ROT,0.955482,4.760456289770105,0.3990000000000009,303.714958,51.09675,ATO J303.7149+51.0967,RS*,WISE J201451.5+510548,RS,4.7594414,J201451.59+510548.3,CWB,4.7610955,0.29,,,,ROT,CEP,ROT,CEP,ROT,2,1,MODEL_LIKELY_CORRECT
362804,ASASSN-V J175245.92+133553.2,EW,RRC,0.955218,0.3055145148982431,1.3590000000000018,268.191333,13.598111,ATO J268.1912+13.5980,RR*,PS1-3PI J175245.90+133553.2,RRC,0.305567,J175245.92+133553.2,EW,0.6110376,0.63,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
717996,ASASSN-V J190318.01-433736.7,DSCT,EW,0.955146,0.1562453497188328,0.40700000000000003,285.825042,-43.626861,Gaia DR3 6712186370640845824,EB*,ASASSN-V J190318.10-433736.1,HADS,0.156244,J190318.01-433736.7,HADS,0.156244,0.25,,,,EB,DSCT,DSCT,DSCT,EB,1,2,CONFLICTING
712385,ASASSN-V J065425.35+004502.3,DSCT,EW,0.955137,0.3020803807294178,0.20199999999999996,103.605625,0.750639,ATO J103.6055+00.7505,EB*,ZTF J065425.33+004502.2,EW,0.3166558,J065425.35+004502.3,DSCT,0.1583315,0.12,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
706941,ASASSN-V J141135.69-564811.2,DSCT,EW,0.95511,0.1534230324093927,0.47999999999999865,212.898708,-56.803111,Gaia DR3 5895243699331754240,EB*,ASASSN-V J141135.90-564813.7,HADS,0.153423,J141135.69-564811.2,HADS,0.1534235,0.34,,,,EB,DSCT,DSCT,DSCT,EB,1,2,CONFLICTING
610243,ASASSN-V J065109.12+003726.4,EW,RRC,0.954934,0.3487530105330449,0.47300000000000075,102.788,0.624,V* V518 Mon,RR*,V0518 Mon,RRC,0.34874473,J065109.12+003726.4,EW,0.697504,0.39,V0518 Mon ,RRC,0.34874473,RR,EB,RR,EB,RR,3,1,MODEL_LIKELY_CORRECT
202238,ASASSN-V J202741.04+490139.4,ROT,SR,0.954794,85.73517913668812,0.25,306.921,49.027611,ATO J306.9209+49.0277,LP*,ZTF J202741.02+490139.7,SR,82.5150871,J202741.04+490139.4,ROT,85.173164,0.17,,,,LPV,ROT,LPV,ROT,LPV,2,1,MODEL_LIKELY_CORRECT
8814,ASASSN-V J211651.26+441516.5,RRC,EW,0.954677,0.1898811161748405,0.5449999999999999,319.213583,44.254583,ATO J319.2117+44.2544,EB*,WISE J211650.8+441516,EW,0.379752,J211651.26+441516.5,RRC,0.189882,0.28,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
236373,ASASSN-V J194354.34-002100.7,ROT,SR,0.954392,36.222118970188426,0.37599999999999945,295.976417,-0.350194,ZTF J194354.36-002101.2,LP*,ASASSN-V J194354.36-002101.3,ROT,36.09,J194354.34-002100.7,ROT,36.088528,0.15,,,,LPV,ROT,ROT,ROT,LPV,1,2,CONFLICTING
500532,ZTFJ053139.79+005628.1,EW,ROT,0.954387,1.6897935698447988,0.9089999999999989,82.915792,0.941139,CRTS J053139.7+005628,RS*,CSS_J053139.7+005628,RS,1.6900427,J053139.78+005628.1,ROT:,,0.56,,,,ROT,EB,ROT,ROT,ROT,3,0,MODEL_LIKELY_CORRECT
637904,ASASSN-V J114826.44+770604.5,EW,RRC,0.953754,0.3562923700203052,1.3759999999999994,177.110167,77.10125,ZTF J114826.33+770605.1,RR*,PS1-3PI J114826.34+770604.9,RRC,0.356285,J114826.44+770604.5,EW,0.7125788,0.67,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
4346,ASASSN-V J181629.39+375016.1,RRC,EW,0.95374,0.2864295332671124,0.29499999999999993,274.122458,37.837806,ROTSE1 J181628.90+375019.3,EB*,V0829 Lyr,RRC,0.57272702,J181629.39+375016.1,RRC,0.2864238,0.19,V0829 Lyr ,RRC,0.2864239,EB,RR,RR,RR,EB,1,3,CONFLICTING
11630,ASASSN-V J063710.86+130426.2,RRC,EW,0.9537,0.3419665620631638,0.3310000000000013,99.29525,13.073944,ATO J099.2952+13.0739,EB*,ZTF J063710.86+130426.1,EW,0.6839572,J063710.86+130426.2,RRC,0.3419764,0.21,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
274353,ASASSN-V J064231.08+132736.9,CEP,ROT,0.9536,16.533736137930173,0.43099999999999916,100.6295,13.46025,ATO J100.6294+13.4601,RS*,ZTF J064231.06+132736.7,RS,16.6121598,J064231.08+132736.9,CWA,16.534033,0.2,,,,ROT,CEP,ROT,CEP,ROT,2,1,MODEL_LIKELY_CORRECT
342079,ASASSN-V J220208.37-255958.9,EW,RRC,0.953419,0.3880756074239068,0.8409999999999993,330.534875,-25.999694,2MASS J22020839-2559590,RR*,PS1-3PI J220208.39-255958.9,RRC,0.388079,J220208.37-255958.9,EW,0.7761354,0.38,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
433559,ASASSN-V J191027.75-174628.0,EW,RRC,0.953352,0.363567092764346,0.5589999999999993,287.615625,-17.774444,ATO J287.6158-17.7743,RR*,PS1-3PI J191027.80-174627.5,RRC,0.363581,J191027.75-174628.0,EW,0.7271422,0.47,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
648481,ASASSN-V J134141.60-200224.4,EW,RRAB,0.953161,0.5883662642361247,1.8750000000000018,205.423333,-20.040111,ATO J205.4234-20.0401,RR*,PS1-3PI J134141.62-200224.4,RRAB,0.58835,J134141.60-200224.4,EW,1.1767244,0.9,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
257836,ASASSN-V J180809.06+202949.0,ROT,SR,0.952855,42.40926397985471,0.2789999999999999,272.03775,20.496944,ATO J272.0377+20.4969,LP*,ASASSN-V J180809.06+202949.0,SR,42.48,J180809.06+202949.0,ROT,42.48,0.13,,,,LPV,ROT,LPV,ROT,LPV,2,1,MODEL_LIKELY_CORRECT
5590,ASASSN-V J160840.22+364425.0,RRC,EW,0.95281,0.2837913570874995,0.2680000000000007,242.167583,36.740278,CRTS J160840.2+364425,EB*,GSC 02579-01267,EW,0.571429,J160840.22+364425.0,RRC,0.2837939,0.14,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
10146,ASASSN-V J202210.91+274925.2,RRC,EW,0.952777,0.4797092316715903,0.2919999999999998,305.545458,27.823667,ATO J305.5454+27.8236,EB*,WISE J202210.9+274924,EW,0.9594498,J202210.91+274925.2,RRC,0.479723,0.2,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
522084,ASASSN-V J020916.09-480935.6,EW,RRC,0.952695,0.3612442703925673,1.9769999999999985,32.317042,-48.159889,Gaia DR3 4939697416763464576,RR*,ASASSN-V J020915.98-480935.8,RRC,0.361255,J020916.09-480935.6,EW,0.7224918,0.66,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
517766,ASASSN-V J211345.27-075935.1,EW,RRC,0.952572,0.3413684261303853,1.5219999999999985,318.438625,-7.993083,SDSS J211345.29-075936.4,RR*,CSS_J211345.2-075936,RRC,0.34137,J211345.27-075935.1,EW,0.6827467,0.56,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
393162,ASASSN-V J182750.20-684013.0,EW,RRC,0.951966,0.3641696626125253,1.1199999999999992,276.959167,-68.670278,Gaia DR3 6432920072275412224,RR*,ASASSN-V J182750.22-684012.9,RRC,0.364172,J182750.20-684013.0,EW,0.7283576,0.62,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
272669,ASASSN-V J174422.19+303607.3,CEP,ROT,0.951845,2.336638106201672,0.347999999999999,266.092458,30.602028,ATO J266.0929+30.6025,RS*,ZTF J174422.30+303609.1,RS,2.3367026,J174422.19+303607.3,CWB,2.3365583,0.22,,,,ROT,CEP,ROT,CEP,ROT,2,1,MODEL_LIKELY_CORRECT
533663,ASASSN-V J165613.50-182333.9,EW,RRC,0.951512,0.2806934413846235,0.6340000000000003,254.05625,-18.39275,ATO J254.0562-18.3927,RR*,Gaia DR2 4132234111894657280,RRC,0.2806948,J165613.50-182333.9,EW,0.5613952,0.41,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
507477,ASASSN-V J172040.16-134521.8,EW,RRC,0.951486,0.340567554823208,0.8460000000000001,260.167333,-13.756056,OGLE BLG-RRLYR-47747,RR*,PS1-3PI J172040.16-134522.0,RRC,0.340556,J172040.16-134521.8,EW,0.6811276,0.51,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
3251,ASASSN-V J121810.05-672250.9,RRC,EW,0.951349,0.2124865365260446,0.3439999999999994,184.541875,-67.380806,Gaia DR3 5859646185744061056,EB*,ASASSN-V J121809.75-672248.0,RRC,0.212491,J121810.05-672250.9,RRC,0.2124911,0.21,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
19530,ASASSN-V J014412.74+625039.8,RRC,EW,0.951045,0.4704667296535068,0.29900000000000126,26.053083,62.844389,Kiso J014412.50+625040.4,EB*,WISE J014412.4+625040,EW,0.9409386,J014412.74+625039.8,RRC,0.4704638,0.24,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
10075,ASASSN-V J171051.48-290813.2,RRC,EW,0.950879,0.3804998768220503,0.3290000000000006,257.7145,-29.137,Gaia DR3 6029118517214215424,EB*,ASASSN-V J171051.54-290811.8,RRC,0.380511,J171051.48-290813.2,RRC,0.3805114,0.24,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
237425,ASASSN-V J193221.48+282051.5,ROT,SR,0.95085,13655.453200000338,0.4689999999999994,293.0895,28.347639,ATO J293.0895+28.3479,LP*,ZTF J193221.48+282052.6,SR,53.0035339,J193221.48+282051.5,ROT,51.17502,0.26,,,,LPV,ROT,LPV,ROT,LPV,2,1,MODEL_LIKELY_CORRECT
8983,ASASSN-V J064342.58+125710.7,RRC,EW,0.950303,0.3809780955647545,0.25399999999999956,100.927417,12.952972,ATO J100.9271+12.9531,EB*,ASAS J064342+1257.3,EC|RRAB|RRC|ESD,0.76196,J064342.58+125710.7,RRC,0.3809736,0.17,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
346702,ZTFJ200912.74+083007.0,EW,RRC,0.950126,0.397685144896002,0.7439999999999998,302.303083,8.501944,ZTF J200912.74+083007.0,RR*,PS1-3PI J200912.73+083006.9,RRC,0.397655,,,,,,,,RR,EB,RR,,RR,2,0,MODEL_LIKELY_CORRECT
600569,ASASSN-V J164650.84-035939.9,EW,RRC,0.950087,0.3246561047237291,0.8499999999999996,251.711833,-3.994417,ATO J251.7118-03.9945,RR*,PS1-3PI J164650.83-035940.1,RRC,0.324653,J164650.84-035939.9,EW,0.6493008,0.46,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
